comparison_type	cohort	left	right	n	pearson	spearman	mse	rmse	mae	median_abs_error	p90_abs_error	p95_abs_error	mean_signed_diff	sd_signed_diff
study_label_vs_human_no_gejman_pc1	all	Simon	human_no_gejman_pc1	4713	0.8807928171919094	0.8834828902906808	0.22859722257614323	0.4781184189885841	0.37403072122261516	0.30977371363275147	0.7881579826867775	0.9465141838010361	0.008972362139221613	0.4780342239775157
study_label_vs_human_no_gejman_pc1	all	Zimmer	human_no_gejman_pc1	5716	0.7209267067857439	0.7100586717165434	0.5681190348536784	0.7537367145453898	0.5943944673364565	0.49240078357670625	1.2419885979064031	1.4918511792031235	-0.1575762023584139	0.7370812542074175
study_label_vs_human_no_gejman_pc1	no_gejman	Akimitsu	human_no_gejman_pc1	9195	0.7716671181053082	0.7780265435079032	0.4628178652652329	0.6803071844874438	0.5095424922725356	0.39600129312009247	1.07857354590628	1.4020232770754453	-0.06811395498990196	0.6768887311817701
study_label_vs_human_no_gejman_pc1	no_gejman	Akimitsu2	human_no_gejman_pc1	4139	0.7417137145793501	0.7802145606737959	0.49996078907401803	0.7070790543312806	0.524120631739317	0.4118385708842665	1.0658383002175622	1.3604546081888091	0.008721734703074116	0.7070252615131847
study_label_vs_human_no_gejman_pc1	no_gejman	Bazzini	human_no_gejman_pc1	10673	0.08789425818403501	0.04992978749044466	1.8173152723325516	1.348078362830793	1.0067450518707841	0.7860361914151254	2.1585653785108456	2.6637621806789045	-0.0386622577975167	1.3475238410338233
study_label_vs_human_no_gejman_pc1	no_gejman	Cramer	human_no_gejman_pc1	7445	0.6936584150787901	0.7028980335071255	0.6252685118315177	0.7907392185996074	0.613424299078596	0.5028199668595847	1.2762805640409454	1.5772460140802467	-0.12152712839118203	0.7813447823442029
study_label_vs_human_no_gejman_pc1	no_gejman	Cramer2	human_no_gejman_pc1	4824	0.25067439744589276	0.2771825552503137	1.4193576647354336	1.1913679804054806	0.905902716458649	0.721196266324078	1.8864806843929944	2.39112572464418	-0.08575669824911734	1.1882775153308445
study_label_vs_human_no_gejman_pc1	no_gejman	Darnell	human_no_gejman_pc1	2925	0.6693924853992503	0.6643455503503752	0.7441158863413574	0.8626215197532214	0.6381065315779275	0.4959179090968179	1.3323514616314138	1.6413715367246466	-0.32505866268773903	0.7990323849212982
study_label_vs_human_no_gejman_pc1	no_gejman	Dieterich	human_no_gejman_pc1	7104	0.830260837805512	0.8212467546341686	0.3471743185007196	0.5892150019311454	0.45484271054422476	0.3692514477589316	0.9499318836407762	1.1660819021804547	-0.08393714950265439	0.5832056870728273
study_label_vs_human_no_gejman_pc1	no_gejman	He	human_no_gejman_pc1	8694	0.7772172781879564	0.8281183964877323	0.4535009907567762	0.673424821904254	0.4471757654926855	0.30516913356827857	0.9522702087166913	1.3588763597534697	-0.06977982596274239	0.6697997959430769
