comparison_type	cohort	left	right	n	pearson	spearman	mse	rmse	mae	median_abs_error	p90_abs_error	p95_abs_error	mean_signed_diff	sd_signed_diff
study_mean_label_pair	all	Darnell	Oberdoerffer	2668	0.3945878815545398	0.5480687223357378	1.3911848088361998	1.1794849760960076	0.8307349549031938	0.5918344383583891	1.8867842047216945	2.5269985651909908	-0.26492555299335857	1.1493473192239856
study_mean_label_pair	all	Darnell	Rinn	2603	0.5711781988530866	0.5982932865335748	0.9092029301886912	0.9535213317953045	0.688164428543782	0.5184591597094063	1.4686845320043616	1.9134226501884959	-0.2560577547439301	0.9184973361007578
study_mean_label_pair	all	Darnell	Rissland	2697	0.3549024524139249	0.4226631883648488	1.4073821861477085	1.186331398112563	0.8724798909875421	0.6749577514962743	1.8534843035109463	2.3617957397101312	-0.16859063802231702	1.1742910128749746
study_mean_label_pair	all	Darnell	Rissland2	2900	0.5421374348479758	0.5938343716796839	0.9495958923503559	0.9744721095805441	0.685899621505898	0.4993070392185036	1.4979315841216252	2.008004413216859	-0.2042623180562538	0.952823592157877
study_mean_label_pair	all	Darnell	Shendure	2814	0.5146529083870109	0.5269858605073178	0.8667973583245013	0.9310195262852984	0.7203392711916169	0.5896187295549229	1.4611886260473486	1.753081371099108	-0.1880513384715791	0.9118300567669103
study_mean_label_pair	all	Darnell	Simon	1849	0.5751498151545822	0.5762512214769253	0.9474357118188493	0.9733630935159034	0.7649338698207797	0.6524987927451663	1.4912175356212034	1.7462670326254837	-0.3471574655039022	0.9093499909076576
study_mean_label_pair	all	Darnell	Zimmer	2282	0.50291945159056	0.45727265361251895	0.8871008232025754	0.9418602991965291	0.6947284395984435	0.5417468389077338	1.4366111666439072	1.82331232383698	-0.14301826311211527	0.9309385584553741
study_mean_label_pair	all	Dieterich	Gejman	5645	0.3901296125214324	0.42796536614907177	1.2131167656096635	1.1014158005084471	0.8470925022141909	0.6656064755652701	1.8172286789715824	2.2626127964910783	0.029177681153178085	1.1010292587084989
study_mean_label_pair	all	Dieterich	He	6338	0.6362239757445304	0.6855961830689511	0.7210993659027684	0.849175697899303	0.6157797009719819	0.4685194427323708	1.2993255085840936	1.7266505687923146	0.0033665383657286016	0.8491690245894508
study_mean_label_pair	all	Dieterich	Jaffrey	2312	0.43413754463782406	0.424883610826863	1.62078329250933	1.2730998753080334	1.0116616232277478	0.8419219364798538	2.072507727208039	2.489795129231207	-0.7881555069722579	0.9997970740798514
study_mean_label_pair	all	Dieterich	Marks	4968	0.6783989421941765	0.6284210950883036	0.6089904338539596	0.7803783914576053	0.5980409071364654	0.48395867380240726	1.2345862064156812	1.5447670402498845	0.14394334237999942	0.7669881016276809
study_mean_label_pair	all	Dieterich	Mortazavi	5114	0.6068216981909942	0.6387750257016084	0.7733123454885247	0.8793817973374959	0.6889407159057468	0.5710820390037257	1.408770027954051	1.7475772338998607	0.032406428506500835	0.8787844837501261
study_mean_label_pair	all	Dieterich	Oberdoerffer	6316	0.5829555375724567	0.6639125621082315	0.8035792037777431	0.8964257937931857	0.6859000018429622	0.5539750964374713	1.4077411231982837	1.8361236242470307	-0.04644450035296133	0.8952218228822986
study_mean_label_pair	all	Dieterich	Rinn	6230	0.6946751910537797	0.6945162395054518	0.6015535589058008	0.7755988389017874	0.60146257005118	0.4899271369442922	1.2502087654162755	1.5203546811535935	-0.057735364558191955	0.7734469513710254
study_mean_label_pair	all	Dieterich	Rissland	6591	0.42817361105082224	0.4260024527099002	1.1510508242751598	1.072870366948011	0.8418884116068959	0.6967512336045245	1.7299140208544166	2.105300426683615	-0.05608423639913458	1.0714034640146932
study_mean_label_pair	all	Dieterich	Rissland2	7016	0.7118616645457427	0.7233539112371337	0.5812105265699913	0.762371645964087	0.5849773828469488	0.47670533036669516	1.2029509505967488	1.4829851257440654	-0.03344626245150884	0.7616376264983344
study_mean_label_pair	all	Dieterich	Shendure	6515	0.6062152344039808	0.6039944700613604	0.7537064911396599	0.8681627100605392	0.6877967684141039	0.5807730144448824	1.3959422148669633	1.6959909926875407	0.03723010866158304	0.867364058598641
study_mean_label_pair	all	Dieterich	Simon	3296	0.7727597483989816	0.7806222602134142	0.42923731272763216	0.6551620507383132	0.5199642465864766	0.44381618420121566	1.0489650510000192	1.2800030711780488	0.01448122866124294	0.6550019898779649
study_mean_label_pair	all	Dieterich	Zimmer	4406	0.7197731399516537	0.7022591654464874	0.5433279544827729	0.7371078309737137	0.5762965367324401	0.4789575697121294	1.2145596283774436	1.4583133237074941	0.12545185805620862	0.7263537607757099
study_mean_label_pair	all	Gejman	He	6702	0.3701881885283253	0.4066535421001249	1.264120055775268	1.1243309369466217	0.8583478414131208	0.6921786448113535	1.7775689607998122	2.2151905408265997	-0.04714417845853911	1.1233421038191043
study_mean_label_pair	all	Gejman	Jaffrey	2329	0.0938238040191857	0.11892444583782395	1.787487157972811	1.3369693930576014	1.0613063799345843	0.8902746354967128	2.2050548916066024	2.6196379341514375	-0.4789354394033266	1.2482419648675311
study_mean_label_pair	all	Gejman	Marks	5300	0.3399868260710591	0.3786538154926425	1.3401312178618519	1.157640366375435	0.8745625003303291	0.6872012295979281	1.884965554645271	2.3695168944227056	-0.004250418775169255	1.1576325633818714
