comparison_type	cohort	left	right	n	pearson	spearman	mse	rmse	mae	median_abs_error	p90_abs_error	p95_abs_error	mean_signed_diff	sd_signed_diff
study_residual_pair	all	Cramer	Shendure	7059	0.10929937574602958	0.11313927515636898	0.8589228416729817	0.9267809027342879	0.7198479450932981	0.5907735784247199	1.4910465187835984	1.811193386467995	-0.02598833994120282	0.9264164548733381
study_residual_pair	all	Cramer	Simon	4376	0.1500621562040862	0.1260632084676822	0.6298748278915145	0.7936465383856434	0.6379286559420296	0.5496510130766594	1.2912279986712154	1.531938149117813	-0.12822278116303276	0.7832201135583357
study_residual_pair	all	Cramer	Zimmer	4886	0.2602288721352396	0.26874483831351803	0.8015532030807652	0.8952950368905019	0.6962005928580989	0.5610163475816784	1.453774189816775	1.8052238608675772	0.03290464144163871	0.8946901629348343
study_residual_pair	all	Cramer2	Darnell	1588	0.16534152639819333	0.23905526936767857	1.496122689668132	1.2231609418503078	0.9153366230795251	0.7407380097143346	1.8250972345748186	2.377529955799781	-0.027248942104222258	1.222857385316183
study_residual_pair	all	Cramer2	Dieterich	3266	-0.011864497286585323	-0.026360385059613585	1.709367435443653	1.307427793586955	1.0257093963220536	0.8568949758659115	2.0651283563026004	2.5414118167184903	-0.08721265684193483	1.304515767605063
study_residual_pair	all	Cramer2	Gejman	3607	0.2327947897473659	0.21984730444125852	1.8651016417926505	1.3656872415720411	1.0758079466889572	0.894054626033959	2.2129931196621984	2.686170499216057	0.037050982793036584	1.3651845539950718
study_residual_pair	all	Cramer2	He	4265	0.07603106750194985	0.07620175711877196	1.7181919409471071	1.310798207561754	0.9788148796278304	0.7646689716704931	2.0880978604424167	2.6988204388144648	-0.04394074472641649	1.310061506914846
study_residual_pair	all	Cramer2	Jaffrey	1529	0.030882595623585765	-0.006791478092269305	1.9639475138641265	1.401409117233125	1.1125211459662838	0.9523212063015758	2.3003729117160594	2.7114190928142192	-0.3596872827204348	1.3544639428620155
study_residual_pair	all	Cramer2	Marks	3274	0.08434296268163421	0.10599942605130157	1.7056793043392986	1.306016578891439	1.0101582480418454	0.8270365830167314	1.9813952438803617	2.5038379262900237	-0.06238670607035638	1.3045256621642167
study_residual_pair	all	Cramer2	Mortazavi	3844	0.16962891482153053	0.19557442481659842	1.5680125597596353	1.2522030824748975	0.9369704377569626	0.7063841951420304	2.063671573962594	2.517667317772109	-0.07255202044497573	1.2500995016753624
study_residual_pair	all	Cramer2	Oberdoerffer	4295	0.04677041149388651	0.10346423751834483	1.7065493473622828	1.306349626770063	0.9546212488595764	0.6954406046721024	2.123022598964743	2.749250468924389	-0.020023937349626895	1.3061961526873747
study_residual_pair	all	Cramer2	Rinn	4500	0.11927367513745085	0.14163335191605028	1.42059813128204	1.1918884726693348	0.9013625309741793	0.7068602585031051	1.9134918524427367	2.3975792513888794	-0.05593118961731864	1.1905754210926873
study_residual_pair	all	Cramer2	Rissland	4477	0.31506217564809813	0.3595946142431426	1.4593759556817971	1.2080463383835063	0.8826359868100065	0.6408024011885065	1.9968019170887517	2.531118479794507	-0.019851879521511587	1.207883213957898
study_residual_pair	all	Cramer2	Rissland2	4667	0.19369118313183106	0.23747672740168832	1.4258155062479394	1.194075167754501	0.8924028232397749	0.687441494021466	1.9307109064244647	2.4702753127497945	-0.02752360020633646	1.1937579141851256
study_residual_pair	all	Cramer2	Shendure	4592	0.3098240154031693	0.3215818473909463	1.2603222065946167	1.1226407290823794	0.8515390077170405	0.6719442503202309	1.7861559004449683	2.223851038756934	0.041170690248397146	1.1218855471299587
study_residual_pair	all	Cramer2	Simon	2833	-0.01804038972172677	-0.04929455465312273	1.5904637194105296	1.261135884593936	0.9736790925495612	0.7853646510319494	2.011060344610776	2.4188004172973128	-0.047153102037353234	1.2602540634248254
study_residual_pair	all	Cramer2	Zimmer	3043	0.06884145842313892	0.06703583973447423	1.7669929327003095	1.3292828640663015	1.0499946250464904	0.8925015219240124	2.1013851754033106	2.5335236090337845	-0.10527775921712815	1.3251073639952837
study_residual_pair	all	Darnell	Dieterich	2247	0.2655696277467274	0.287417483771043	0.7752877920933433	0.8805042828364569	0.6599344187359594	0.5144775533676375	1.3377858702645404	1.6903449408304327	-0.29795653028490665	0.8285588079031705
study_residual_pair	all	Darnell	Gejman	2502	0.1498131971773739	0.21311293370251527	1.4669439424774438	1.2111746127117442	0.8957306161767488	0.7057522091455637	1.862784825073817	2.369238261888981	-0.027268690189849183	1.210867606723698
study_residual_pair	all	Darnell	He	2787	0.07969485043593567	0.10110876392042303	1.0637793347137912	1.031396788202189	0.729999994854505	0.5343703901844081	1.5352871544407596	2.0631108615473965	-0.22467545052282437	1.0066281719911063
study_residual_pair	all	Darnell	Jaffrey	749	-0.11147631680890357	-0.10725439266615736	2.85069158373563	1.6883991186137328	1.2789534530046291	1.0508433762952958	2.62593935172483	3.447527952039775	-0.9723972166463404	1.3802663644362558
study_residual_pair	all	Darnell	Marks	2421	0.5460561952528158	0.5651242996256837	0.4747250847264732	0.6890029642363472	0.4930550212214487	0.3520276186038612	1.1079853805963533	1.4270867539718883	-0.10946401283647729	0.6802519493689143
study_residual_pair	all	Darnell	Mortazavi	2432	-0.03752220556006534	0.007698130181576639	1.1579668230052196	1.076088668746781	0.7968464535662735	0.6137146696018669	1.733830471345721	2.21120582270874	-0.18067194640402146	1.0608131177487397
study_residual_pair	all	Darnell	Oberdoerffer	2668	-0.23562625879657062	-0.15763416633979954	1.3911848088362	1.1794849760960078	0.8307349549031938	0.5918344383583891	1.8867842047216945	2.5269985651909908	-0.26492555299335857	1.1493473192239856
study_residual_pair	all	Darnell	Rinn	2603	-0.10628784846050743	-0.059374016711128186	0.9092029301886912	0.9535213317953045	0.688164428543782	0.5184591597094063	1.4686845320043616	1.9134226501884959	-0.2560577547439301	0.9184973361007577
study_residual_pair	all	Darnell	Rissland	2697	-0.08937733301210955	-0.03984303905743277	1.4073821861477085	1.186331398112563	0.8724798909875421	0.6749577514962743	1.8534843035109463	2.3617957397101312	-0.16859063802231702	1.1742910128749746
study_residual_pair	all	Darnell	Rissland2	2900	-0.011040680304798853	0.05308236130791947	0.9495958923503559	0.9744721095805441	0.685899621505898	0.4993070392185036	1.4979315841216252	2.008004413216859	-0.20426231805625383	0.952823592157877
study_residual_pair	all	Darnell	Shendure	2814	0.09409612770816436	0.11662101285598964	0.8667973583245013	0.9310195262852984	0.7203392711916169	0.5896187295549229	1.4611886260473486	1.753081371099108	-0.18805133847157912	0.9118300567669103
study_residual_pair	all	Darnell	Simon	1849	-0.006326222301151303	0.012172071420313712	0.9474357118188493	0.9733630935159034	0.7649338698207797	0.6524987927451663	1.4912175356212034	1.7462670326254837	-0.3471574655039022	0.9093499909076576
study_residual_pair	all	Darnell	Zimmer	2282	0.23409394325321461	0.279840644984578	0.8871008232025754	0.9418602991965291	0.6947284395984435	0.5417468389077338	1.4366111666439072	1.8233123238369797	-0.14301826311211527	0.9309385584553741
study_residual_pair	all	Dieterich	Gejman	5645	0.15617834267242603	0.15993143554182915	1.2131167656096635	1.1014158005084471	0.8470925022141909	0.6656064755652701	1.8172286789715824	2.2626127964910783	0.029177681153178075	1.1010292587084989
study_residual_pair	all	Dieterich	He	6338	0.07808817049045066	0.08555265468653035	0.7210993659027684	0.849175697899303	0.6157797009719819	0.4685194427323708	1.2993255085840936	1.7266505687923146	0.003366538365728598	0.8491690245894508
study_residual_pair	all	Dieterich	Jaffrey	2312	-0.033077866166872895	-0.0604205338195604	1.6207832925093297	1.2730998753080331	1.011661623227748	0.8419219364798538	2.072507727208039	2.489795129231207	-0.7881555069722579	0.9997970740798514
study_residual_pair	all	Dieterich	Marks	4968	0.3123899114134472	0.3229230730132431	0.6089904338539596	0.7803783914576053	0.5980409071364654	0.48395867380240726	1.2345862064156812	1.5447670402498845	0.14394334237999942	0.7669881016276809
study_residual_pair	all	Dieterich	Mortazavi	5114	0.079584994944634	0.0848189132000955	0.7733123454885247	0.8793817973374959	0.6889407159057468	0.5710820390037256	1.408770027954051	1.7475772338998607	0.032406428506500835	0.8787844837501261
study_residual_pair	all	Dieterich	Oberdoerffer	6316	0.005581049633820229	0.017944385297185485	0.8035792037777431	0.8964257937931857	0.6859000018429622	0.5539750964374713	1.4077411231982837	1.8361236242470307	-0.04644450035296133	0.8952218228822986
study_residual_pair	all	Dieterich	Rinn	6230	-0.3280734356322424	-0.32713890982818933	0.6015535589058008	0.7755988389017874	0.60146257005118	0.4899271369442922	1.2502087654162755	1.5203546811535935	-0.057735364558191955	0.7734469513710254
study_residual_pair	all	Dieterich	Rissland	6591	-0.1531264698400324	-0.15744894532614281	1.1510508242751598	1.072870366948011	0.8418884116068959	0.6967512336045245	1.7299140208544166	2.105300426683615	-0.05608423639913458	1.0714034640146932
study_residual_pair	all	Dieterich	Rissland2	7016	0.04322326247428634	0.03814389948162041	0.5812105265699913	0.762371645964087	0.5849773828469488	0.47670533036669516	1.2029509505967488	1.4829851257440654	-0.03344626245150884	0.7616376264983344
study_residual_pair	all	Dieterich	Shendure	6515	-0.04408546660365642	-0.05839683197984185	0.7537064911396599	0.8681627100605392	0.6877967684141039	0.5807730144448824	1.3959422148669633	1.6959909926875407	0.03723010866158304	0.867364058598641
study_residual_pair	all	Dieterich	Simon	3296	0.14728772671639542	0.12493680930620865	0.42923731272763216	0.6551620507383132	0.5199642465864766	0.4438161842012157	1.0489650510000192	1.2800030711780488	0.014481228661242938	0.6550019898779649
study_residual_pair	all	Dieterich	Zimmer	4406	0.4027202094382816	0.403863507596755	0.5433279544827729	0.7371078309737137	0.5762965367324401	0.4789575697121293	1.2145596283774436	1.4583133237074941	0.12545185805620865	0.7263537607757098
study_residual_pair	all	Gejman	He	6702	0.17288703146817339	0.21733694354222288	1.264120055775268	1.1243309369466217	0.8583478414131208	0.6921786448113535	1.7775689607998122	2.2151905408265997	-0.047144178458539104	1.1233421038191043
study_residual_pair	all	Gejman	Jaffrey	2329	-0.006978658085887587	-0.02925618238583203	1.787487157972811	1.3369693930576014	1.0613063799345843	0.8902746354967129	2.2050548916066024	2.6196379341514375	-0.4789354394033266	1.2482419648675311
study_residual_pair	all	Gejman	Marks	5300	0.13748376357227698	0.16865092554155378	1.3401312178618519	1.157640366375435	0.8745625003303291	0.6872012295979282	1.884965554645271	2.3695168944227056	-0.004250418775169258	1.1576325633818714
study_residual_pair	all	Gejman	Mortazavi	5845	0.2789448040481256	0.28092321015098654	1.1687251054831824	1.0810759018141058	0.8369838199014579	0.6806843664019928	1.7739995000007638	2.19636726562041	-0.045556448471707686	1.0801156028341727
study_residual_pair	all	Gejman	Oberdoerffer	6704	0.20182936177031396	0.24729141640728816	1.2141003763001856	1.1018622310888897	0.8379003462352745	0.6721795710636684	1.7283165340870672	2.203530071899082	-0.06264129501778555	1.1000801991030853
study_residual_pair	all	Gejman	Rinn	6608	0.0712124158104295	0.08277603958310245	1.155059377976594	1.0747368877900274	0.8347083333940436	0.6832585546475456	1.7240192835485288	2.1422110881253493	-0.06479413196308269	1.0727819435653005
study_residual_pair	all	Gejman	Rissland	6803	0.13867399761841642	0.15158752715495336	1.4952255005816901	1.2227941366320376	0.9465039976366831	0.7715643628405526	1.9687025953595507	2.417332068299323	-0.06656058788796335	1.2209812401186593
study_residual_pair	all	Gejman	Rissland2	7270	0.15856097267698196	0.17731860344149608	1.1664821651438957	1.0800380387485877	0.8432206538129978	0.6999711835603519	1.7206981418604446	2.11031693025769	-0.03290801725442474	1.079536579993598
study_residual_pair	all	Gejman	Shendure	6787	0.06672913761918081	0.0631812146195707	1.3344814768492006	1.155197592124049	0.9130173834010684	0.763241933559558	1.8747976644037185	2.2661742125594433	-0.042830039352477284	1.1544033370439748
study_residual_pair	all	Gejman	Simon	3667	0.0865756535340418	0.09447266266221274	1.341312232827363	1.1581503498369126	0.8896783401136998	0.7174631288263893	1.8744714151197677	2.3751084276993026	-0.20914146332792244	1.1391102146607324
study_residual_pair	all	Gejman	Zimmer	5054	0.25926592735020004	0.26400793696542	1.2046992507773657	1.0975879239392923	0.8566147866000359	0.7063757796018586	1.7938519887939044	2.193743584956947	-0.02819045707101106	1.0972258422528574
study_residual_pair	all	He	Jaffrey	2816	0.25998143808662366	0.23077689830508763	1.4231049324782374	1.1929396181191392	0.9968636208475151	0.9136168333044352	1.9276240735593404	2.1969970731125996	-0.8857136996616917	0.7991346411649526
study_residual_pair	all	He	Marks	6193	0.12910347557442026	0.1431973883455004	0.8495711244081438	0.9217218259367322	0.667008999417415	0.49063463931829787	1.4436528025400641	1.871044470511865	0.10759428974979236	0.9154204461455857
study_residual_pair	all	He	Mortazavi	6647	0.058533985013856656	0.09830033837486955	0.9042062594765663	0.9508976072514675	0.6939900515485432	0.5149221263778032	1.5089896297285932	1.9594174154903543	0.049965845368854005	0.9495839477229703
study_residual_pair	all	He	Oberdoerffer	8059	0.04772158320559279	0.13951847729635491	0.8241618326013539	0.9078335930121522	0.6190849324248386	0.44061550018702245	1.3224885446551289	1.8336661172766842	-0.0507544045631069	0.9064137151537354
study_residual_pair	all	He	Rinn	7785	0.007739640145721924	0.1234785799734247	0.554668517913641	0.7447607118488737	0.4945362469741242	0.33120059036523386	1.0878650519201103	1.532738651012119	-0.05810778517439186	0.7424904061439248
study_residual_pair	all	He	Rissland	8069	-0.09202603790707271	-0.06723883345757053	1.1482303610970288	1.071555113420224	0.7962307573729753	0.6154069719716708	1.709711807355614	2.159621604369564	-0.05055686627560893	1.07036179134413
study_residual_pair	all	He	Rissland2	8605	0.13844156376562136	0.2878828632201308	0.6066233786246691	0.7788603075164822	0.4919371917371653	0.30278770571022007	1.1373560976039057	1.6623539453602307	-0.00507068103360879	0.7788438012968477
study_residual_pair	all	He	Shendure	8222	-0.08895971918435532	-0.0913046305577532	0.9101318219219257	0.9540082923758711	0.7037499254292308	0.5428241483732655	1.4974947995888264	1.9108830702249153	0.01707161232245961	0.9538555351701004
study_residual_pair	all	He	Simon	4372	-0.01399245138981729	-0.012746183284819398	0.5823129868699218	0.7630943499135096	0.5533699228402311	0.42533284058348925	1.1477393198464685	1.4930224415739626	-0.05469047147055932	0.7611320116775075
study_residual_pair	all	He	Zimmer	5449	0.08279869963297115	0.10703665904251439	0.9027205924783313	0.9501160942107713	0.7113945898367688	0.5575333545077499	1.5119383862801026	1.8607193884217348	0.08461868814115428	0.9463404620408024
study_residual_pair	all	Jaffrey	Marks	1887	-0.06126383509366697	-0.029207568032767944	2.295792346416361	1.5151872314721904	1.1871361287768307	0.9759047076017267	2.382149775048846	2.925194954743281	0.9565637764856196	1.1750651419950855
study_residual_pair	all	Jaffrey	Mortazavi	2272	-0.011618136428680871	-0.029343706972552175	1.7226951624464846	1.3125148237054256	1.0587707891831997	0.9263156777581742	2.114288482573377	2.4566407011787565	0.7537924274506189	1.0744729586009072
study_residual_pair	all	Jaffrey	Oberdoerffer	3027	0.010412734183306918	-0.05858921779653161	1.344649774120815	1.1595903475455525	0.9486522409828886	0.8405666534091707	1.9175381014122599	2.152095860388614	0.647424457905689	0.9620246074952237
study_residual_pair	all	Jaffrey	Rinn	3300	0.1619467348635029	0.14953407233387425	1.5219892050026602	1.2336892659834	1.0280486254854455	0.9322474148690276	1.9761402143140305	2.2457567713859063	0.8845665333669681	0.8599600299140676
study_residual_pair	all	Jaffrey	Rissland	3376	0.10605706229309088	0.06260107910230639	1.30391196160533	1.1418896451081997	0.9208999987063369	0.7904984899538912	1.9318180096349882	2.2021883975375443	0.5587791920784162	0.9958301944134471
study_residual_pair	all	Jaffrey	Rissland2	3497	0.20378749048661368	0.22359527915387986	1.4728158164178817	1.2135962328624301	1.0021739205557465	0.9049077352472039	1.9360694478164047	2.229979647410375	0.8645333010259643	0.8517029927357492
study_residual_pair	all	Jaffrey	Shendure	3100	-0.09942319364316456	-0.12247731286897619	1.6753356845889806	1.2943475903284174	1.0560114935315936	0.9367698994593932	2.125751341614092	2.4427167142634736	0.7907123361986604	1.0247485964724399
study_residual_pair	all	Jaffrey	Simon	1644	-0.08809144087431273	-0.11593430385514193	1.6569850972237024	1.2872393317575805	1.064038698120527	0.9757622639027076	2.0847117729078923	2.4250520310881396	0.9698035666758883	0.8464432286257761
study_residual_pair	all	Jaffrey	Zimmer	1642	0.06138877541499374	0.029806791026090223	1.9264714464964983	1.3879738637656325	1.1427127554677787	1.0187783817396205	2.2183434895036784	2.5739933910452875	0.9175060263318727	1.041467300562622
study_residual_pair	all	Marks	Mortazavi	5233	0.0029965709358526073	0.03230786835567694	0.9700909837497858	0.9849319690972498	0.7597302565718539	0.6087079263103011	1.5996736814961567	1.9942998550342896	-0.056423312123709275	0.9833144937398088
study_residual_pair	all	Marks	Oberdoerffer	5990	-0.17452945832804134	-0.09951366507073976	1.1054240031359286	1.0513914604636698	0.7720511473297275	0.5842831583560907	1.6465073555043308	2.2072270401667917	-0.14709154315958667	1.0410514305579985
study_residual_pair	all	Marks	Rinn	5783	-0.1323027774722123	-0.12117482897992995	0.7417680943647617	0.8612595975458048	0.652997298691067	0.5132071131404974	1.3844371851482056	1.7240922211701861	-0.1373593409342569	0.8502355590204803
study_residual_pair	all	Marks	Rissland	5974	-0.17651108783028271	-0.14907942297272728	1.3591079490320166	1.165807852534892	0.897611629470505	0.7373468530197698	1.8585166225944643	2.302247545315951	-0.11829836856591765	1.1597902590669806
study_residual_pair	all	Marks	Rissland2	6365	0.004139304904598078	0.01866208177201349	0.7629337873238766	0.8734608104110204	0.6557499698058841	0.516569709999627	1.3986289932198575	1.7662496464497581	-0.06640843805994698	0.8709326648359877
study_residual_pair	all	Marks	Shendure	6218	0.07897304186021953	0.0825318023320588	0.7982976934445775	0.893475065933335	0.703218183545353	0.5852561720473023	1.4447453189557649	1.7450279362525865	-0.0721806031738296	0.8905546889270978
study_residual_pair	all	Marks	Simon	3517	0.08526892662226875	0.08096292463705988	0.6739353805655588	0.8209356738292951	0.6427989511759007	0.5363985039202797	1.3093688806072745	1.5649336219676906	-0.13919336105045554	0.8090491881245768
study_residual_pair	all	Marks	Zimmer	4693	0.27637974385732605	0.28632240379944096	0.7342985070943515	0.8569121933397561	0.6656955075934662	0.5391142750016187	1.3899018924942808	1.690809919140364	-0.014963221555612619	0.8567815410564296
study_residual_pair	all	Mortazavi	Oberdoerffer	6617	0.11787473331001774	0.1795869499714516	0.8856805791574364	0.9411060403362824	0.6665793714693451	0.4541098218876378	1.5485692648922442	1.9573946421592736	-0.11429581499568858	0.9341397357097632
study_residual_pair	all	Mortazavi	Rinn	6893	0.04814018951466543	0.058192056732437276	0.633846634585023	0.796144857789726	0.6160077311764662	0.500014996381374	1.2876903909657327	1.6208651174854105	-0.10214496016043383	0.7895650965555943
study_residual_pair	all	Mortazavi	Rissland	6908	0.018995327593617266	0.048549580957759735	1.152195359815554	1.0734036332226355	0.8124921732866034	0.6180452274461563	1.758420476771952	2.1710433866294236	-0.12048129699885031	1.0666206527575912
study_residual_pair	all	Mortazavi	Rissland2	7334	0.058094271691627716	0.07528661549384319	0.7090452908652214	0.8420482711016165	0.6464548670921786	0.5217829302526968	1.3540407880262262	1.6975205107207256	-0.0009641967261289779	0.8420477190693497
study_residual_pair	all	Mortazavi	Shendure	7132	0.08169222420370963	0.10101560405018183	0.7962078513488435	0.892304797336002	0.698494898523169	0.5838010566320122	1.4320039899177068	1.787687620520983	-0.025956064382933138	0.8919272022259382
study_residual_pair	all	Mortazavi	Simon	4121	0.1710111884012749	0.15729129907959635	0.5676975883782668	0.7534570912654992	0.6010905475784667	0.5182372927060497	1.1796910973842814	1.4607531876607047	-0.09866473247448358	0.7469691151205685
study_residual_pair	all	Mortazavi	Zimmer	5034	0.15357874664140642	0.15716260908189655	0.8489522176845844	0.9213860307626681	0.7235428773048995	0.5938364461461192	1.4838082114138542	1.8164037920298146	0.048868404904242185	0.9200891786597097
study_residual_pair	all	Oberdoerffer	Rinn	8186	-0.11229612638806882	-0.09422059532773361	0.6706975556903684	0.8189612662943031	0.6178748899967473	0.4824824722053345	1.3132203882149927	1.6552044253070943	-0.008105580737817758	0.8189211532566902
study_residual_pair	all	Oberdoerffer	Rissland	8497	0.19250418790857468	0.23957845921272297	0.9056661235432233	0.9516649218833398	0.6983932184663941	0.5194561202187005	1.5448844612005768	2.0133542770928874	-0.008862172451504058	0.9516236574626887
study_residual_pair	all	Oberdoerffer	Rissland2	8961	-0.0032871238138234638	0.041470253199273346	0.7356331566069239	0.8576905949157446	0.6302737640780344	0.47265036107823577	1.3500753839547088	1.7649002720071918	0.04166755324102252	0.8566778692214644
study_residual_pair	all	Oberdoerffer	Shendure	8465	0.2196589697749551	0.25869231351190675	0.6742103047236968	0.8211031023712533	0.6153568541791901	0.4936395817602403	1.2560373409457952	1.658978314337767	0.08292458805175265	0.8169050235003729
study_residual_pair	all	Oberdoerffer	Simon	4301	0.15662917321602993	0.15162589331398735	0.5415088840269174	0.735872872191194	0.565872622129884	0.46585523324815076	1.1443141503507797	1.4040425754218484	-0.01777412647654946	0.735658184522481
study_residual_pair	all	Oberdoerffer	Zimmer	5254	-0.11528422035166053	-0.08101010983740724	1.100204440525033	1.0489063068382385	0.7961605300890953	0.6334973029223441	1.6918856408306564	2.123432611401714	0.11814649093511066	1.0422311870236636
study_residual_pair	all	Rinn	Rissland	8614	0.0046083237869221	0.02947481455849103	0.8034398966572969	0.8963480890018659	0.696347277663329	0.5696232575704204	1.4415495090286927	1.7811448722543428	-0.013530448028661251	0.8962459615716204
study_residual_pair	all	Rinn	Rissland2	9089	0.017826787999647722	0.08531095256674985	0.3983343100055744	0.6311373146990871	0.45711686413352076	0.3406087182175859	0.9942692874675051	1.299827552324261	0.07194677395668421	0.6270231030215716
study_residual_pair	all	Rinn	Shendure	8676	-0.1449743668624747	-0.13430796646387866	0.632110739471203	0.7950539223670323	0.6098472478878656	0.48664273839481004	1.2955743842977054	1.6232218173416713	0.10345966370104151	0.7882936238852057
study_residual_pair	all	Rinn	Simon	4427	-0.07494016195032437	-0.09118047533885702	0.3794725717105445	0.6160134509168972	0.4761042751612053	0.3872830109117953	0.9977474865596979	1.2330766877814296	-0.04105524434325235	0.6146438307039772
study_residual_pair	all	Rinn	Zimmer	5235	-0.0958780599104184	-0.09111389665262129	0.7425051390000948	0.8616873789258462	0.6686896604724756	0.5532318080019851	1.3976728909674374	1.6650785342020635	0.13335658993845048	0.8513055614290811
study_residual_pair	all	Rissland	Rissland2	9566	0.033737178389385995	0.07119383179175272	0.9078869101737251	0.9528309976977686	0.7300420173545333	0.5802813530347055	1.5420422447049023	1.8851978099904465	0.03804976945449768	0.9520709664821143
study_residual_pair	all	Rissland	Shendure	8800	0.17720577547403665	0.2017508399632081	0.8726359832001535	0.9341498719157186	0.7195726110203482	0.5899058119592526	1.4940292671781061	1.8187868407300165	0.0910216014913844	0.9297048194250128
study_residual_pair	all	Rissland	Simon	4451	-0.1172003111097836	-0.12235888762642594	0.8980144124719978	0.9476362237019001	0.7439619998734972	0.613678191425634	1.5478578193963854	1.872253005955761	-0.00834474118979009	0.9475994817255208
study_residual_pair	all	Rissland	Zimmer	5315	-0.15963895573979123	-0.14752863741465244	1.3666800540653878	1.1690509202192125	0.9175431550099512	0.7719615009447283	1.8996049268267825	2.2488331312558967	0.09660312572366782	1.1650527413665888
study_residual_pair	all	Rissland2	Shendure	9357	-0.08714667341204806	-0.10835304221186266	0.7115869834617243	0.8435561531171024	0.653611663380227	0.5371386016409418	1.3606820439565577	1.6487484380405752	0.04755311879884942	0.8422147495468285
study_residual_pair	all	Rissland2	Simon	4669	-0.34142558502297493	-0.36829882164783173	0.5745443841164648	0.7579870606523998	0.5972904902553502	0.5005186481831727	1.2490375085690546	1.5100771385958716	-0.12641873864033198	0.7473705149636645
study_residual_pair	all	Rissland2	Zimmer	5663	-0.0016474745156625206	0.025203784184907246	0.7692318090157205	0.8770586120754533	0.6768809959673803	0.5488038168419193	1.4095062623777836	1.7218936710062924	0.019732854696317886	0.8768366002062499
study_residual_pair	all	Shendure	Simon	4530	0.18292155884800376	0.17445483409199453	0.4638703255329153	0.6810802636495314	0.5297328207664197	0.43418609465065977	1.117538290375238	1.3355175032824864	-0.08918954131069211	0.6752151888499726
study_residual_pair	all	Shendure	Zimmer	5466	-0.08196174591944297	-0.09757227704597336	0.9691973413625615	0.9844782076625981	0.7902015297593097	0.6814808297969641	1.6136886310291358	1.9290339366962723	0.03967593577971697	0.9836783831530327
study_residual_pair	all	Simon	Zimmer	3417	0.15956843362780512	0.15233690152961193	0.6947160277363976	0.8334962673800032	0.6673489385298834	0.5808422230431195	1.3542526353316802	1.6235693471969375	0.1959320755018766	0.8101398950341383
study_residual_pair	no_gejman	Akimitsu	Akimitsu2	3930	0.33505531994481225	0.35645571430046336	0.5640151393304415	0.7510094136097373	0.561400437234054	0.4394464185555611	1.166199881929927	1.5337796631207827	-0.06535891771733617	0.7481599770137798
study_residual_pair	no_gejman	Akimitsu	Bazzini	9176	0.2293388218430639	0.16451255489170313	1.7752655413959182	1.3323909116306363	1.039643010924073	0.8684058457376445	2.1303116279040952	2.5847359883505576	-0.024327954990509014	1.332168792609214
study_residual_pair	no_gejman	Akimitsu	Cramer	6935	0.07268682131259045	0.07331978648911465	0.9501016163577698	0.9747315611786508	0.7524021180900011	0.6062918658999819	1.5782442066836162	1.9253829893470833	0.06259048767127406	0.9727199222853627
study_residual_pair	no_gejman	Akimitsu	Cramer2	4448	0.1431452667797423	0.11928001310373602	1.6016389311946815	1.2655587426882569	0.9636774327351403	0.7480256817109008	2.095424040398801	2.551691451947291	0.019319959635879656	1.2654112653024499
study_residual_pair	no_gejman	Akimitsu	Darnell	2768	-0.03554528298062759	-0.0484638024905555	1.1708168926177585	1.0820429254968393	0.8303393129953477	0.6768726107659069	1.6620874041559195	1.8633683684360869	0.31032770219248396	1.0365874829794595
study_residual_pair	no_gejman	Akimitsu	Dieterich	6281	0.10039864861608248	0.05758904360158537	0.7129970282923093	0.8443915136311527	0.6585542578262443	0.5343658501144696	1.382947952876743	1.6828681786559554	0.012126274451069933	0.8443044366579195
study_residual_pair	no_gejman	Akimitsu	He	8086	0.07619127579552093	0.10315755090563089	0.815927724551365	0.9032871772317843	0.6397652628685919	0.46246127941280646	1.3902067218696796	1.8521582839448276	0.008993379574027653	0.9032424058220496
study_residual_pair	no_gejman	Akimitsu	Jaffrey	3004	-0.0024326330134754053	-0.08274519226660686	1.4253461826322875	1.193878629774521	0.9621898308753661	0.8267186131904982	2.0164288184448522	2.2735653113131753	-0.7077975516306402	0.9614410062702532
study_residual_pair	no_gejman	Akimitsu	Marks	6126	-0.01388161593583275	-0.04267024281784037	0.9571031139993337	0.9783164692467022	0.7696869066992637	0.6407824612649805	1.5717268436649423	1.8236372749545038	0.1454498155211504	0.9674437788131152
study_residual_pair	no_gejman	Akimitsu	Mortazavi	6964	0.1324567074473037	0.14967865648268544	0.8019444945699203	0.895513536787647	0.6795303721332459	0.5240800074071943	1.4433611034934686	1.7831193027981562	0.05090804300230723	0.8940653587560571
study_residual_pair	no_gejman	Akimitsu	Oberdoerffer	8081	0.5189560972103063	0.5576728295635569	0.44466017952658243	0.6668284483482858	0.4781634211042317	0.3553529832479696	0.9965364032743684	1.3118576598357956	-0.08191260561572991	0.661778289586343
study_residual_pair	no_gejman	Akimitsu	Rinn	8219	-0.19356658725965595	-0.19332182475194515	0.6796222006705933	0.8243920188057338	0.6313378113255322	0.5070374579031424	1.3222046843161055	1.6585591207906376	-0.06411889990677068	0.8218947422543456
study_residual_pair	no_gejman	Akimitsu	Rissland	8417	0.18350847853512228	0.1949978277689975	0.9161979589470988	0.9571823018354961	0.7138414205251239	0.5414581589203529	1.5513495065195821	1.9290102481539233	-0.07959992576518668	0.9538667678272893
